scene,method,mult,frame,psnr,ssim,gpsnr,flicker,rays,ms,steps
bunker,PTDZP,0.35,131,34.4196,0.87203,32.9153,0.000446,59239,71.028,1932347
bunker,PTDZP,0.35,132,34.4348,0.87214,32.9174,0.000454,57739,71.591,1875760
bunker,PTDZP,0.35,133,34.4398,0.87225,32.9223,0.000425,57728,74.372,1871707
bunker,PTDZP,0.35,134,34.4409,0.87228,32.9234,0.000429,57994,80.910,1896200
bunker,PTDZP,0.35,135,34.4315,0.87231,32.9224,0.000384,59001,68.539,1920739
bunker,PTDZP,0.35,136,34.4330,0.87242,32.9282,0.000386,57629,76.945,1873635
bunker,PTDZP,0.35,137,34.4457,0.87257,32.9326,0.000426,59163,68.139,1918000
bunker,PTDZP,0.35,138,34.4476,0.87267,32.9359,0.000422,58514,67.227,1901776
bunker,PTDZP,0.35,139,34.4516,0.87278,32.9379,0.000399,58255,67.235,1895795
bunker,PTDZP,0.35,140,34.4537,0.87275,32.9391,0.000422,58279,83.515,1898165
bunker,PTDZP,0.35,141,34.4603,0.87277,32.9396,0.000416,57795,68.515,1892288
bunker,PTDZP,0.35,142,34.4625,0.87283,32.9455,0.000382,58321,68.550,1903858
bunker,PTDZP,0.35,143,34.4567,0.87278,32.9429,0.000375,58280,70.171,1896484
bunker,PTDZP,0.35,144,34.4642,0.87286,32.9470,0.000383,57320,68.096,1868669
bunker,PTDZP,0.35,145,34.4722,0.87281,32.9443,0.000398,57866,71.953,1888085
bunker,PTDZP,0.35,146,34.4647,0.87283,32.9460,0.000376,58700,79.773,1920248
bunker,PTDZP,0.35,147,34.4828,0.87304,32.9508,0.000382,58396,82.168,1901235
bunker,PTDZP,0.35,148,34.4891,0.87329,32.9573,0.000396,58306,77.114,1895880
bunker,PTDZP,0.35,149,34.5131,0.87344,32.9620,0.000382,59266,75.492,1922125
bunker,PTDZQ,0.35,0,21.1836,0.56896,25.0955,0.000000,57871,68.183,1885172
bunker,PTDZQ,0.35,1,23.5266,0.62921,26.1019,0.033718,58277,68.382,1903075
bunker,PTDZQ,0.35,2,24.9025,0.67120,26.8808,0.020762,57978,68.203,1887554
bunker,PTDZQ,0.35,3,25.7773,0.69113,27.6646,0.016507,57699,80.335,1880830
bunker,PTDZQ,0.35,4,26.2895,0.71316,28.0703,0.012438,57914,70.163,1882709
bunker,PTDZQ,0.35,5,26.9649,0.72731,28.5277,0.010231,57506,69.005,1869854
bunker,PTDZQ,0.35,6,27.6125,0.74531,29.0748,0.008516,57405,68.706,1874474
bunker,PTDZQ,0.35,7,28.0216,0.75350,29.3462,0.008041,58149,68.690,1890577
bunker,PTDZQ,0.35,8,28.5441,0.76678,29.6800,0.006645,58084,69.736,1893393
bunker,PTDZQ,0.35,9,28.8822,0.77387,29.8748,0.005698,58102,70.699,1893477
bunker,PTDZQ,0.35,10,29.2047,0.78038,30.0540,0.005229,59740,74.514,1950096
bunker,PTDZQ,0.35,11,29.5345,0.78665,30.2765,0.004635,59658,70.684,1949968
bunker,PTDZQ,0.35,12,29.7693,0.79278,30.4293,0.004363,57846,73.382,1886938
bunker,PTDZQ,0.35,13,29.8845,0.79526,30.5693,0.004255,57906,71.459,1882934
bunker,PTDZQ,0.35,14,30.1357,0.80019,30.6797,0.003675,57900,82.563,1883031
bunker,PTDZQ,0.35,15,30.3208,0.80409,30.7471,0.003334,58690,79.683,1915141
bunker,PTDZQ,0.35,16,30.4980,0.80801,30.8768,0.003383,58173,69.723,1894354
bunker,PTDZQ,0.35,17,30.7475,0.81328,31.0149,0.003131,58047,72.758,1897030
bunker,PTDZQ,0.35,18,30.9226,0.81616,31.1287,0.002856,58850,69.615,1909997
bunker,PTDZQ,0.35,19,31.0678,0.81941,31.2250,0.002656,58203,70.173,1903475
bunker,PTDZQ,0.35,20,31.2335,0.82211,31.3321,0.002574,58091,71.596,1896821
bunker,PTDZQ,0.35,21,31.3332,0.82481,31.4272,0.002604,57076,72.858,1861112
bunker,PTDZQ,0.35,22,31.4522,0.82675,31.4854,0.002410,57470,72.494,1871219
bunker,PTDZQ,0.35,23,31.6107,0.82925,31.5598,0.002294,58159,73.334,1894706
bunker,PTDZQ,0.35,24,31.6850,0.83052,31.6015,0.002195,58542,70.760,1907041
bunker,PTDZQ,0.35,25,31.7917,0.83212,31.6490,0.002067,58171,83.768,1888825
bunker,PTDZQ,0.35,26,31.9087,0.83400,31.7185,0.001965,57647,70.790,1880927
bunker,PTDZQ,0.35,27,31.9696,0.83604,31.7766,0.001798,59402,71.330,1943073
bunker,PTDZQ,0.35,28,32.0173,0.83781,31.8345,0.001842,58727,69.318,1908987
bunker,PTDZQ,0.35,29,32.1034,0.83854,31.8588,0.001878,58800,71.079,1914988
bunker,PTDZQ,0.35,30,32.2120,0.83983,31.8920,0.001755,57407,68.712,1862841
bunker,PTDZQ,0.35,31,32.2736,0.84130,31.9391,0.001713,57855,72.716,1877471
bunker,PTDZQ,0.35,32,32.3794,0.84224,31.9734,0.001636,58314,70.086,1896618
bunker,PTDZQ,0.35,33,32.4433,0.84317,32.0057,0.001558,58154,71.976,1885458
bunker,PTDZQ,0.35,34,32.4710,0.84407,32.0376,0.001635,57815,69.571,1880387
bunker,PTDZQ,0.35,35,32.4966,0.84479,32.0419,0.001466,58469,69.195,1898450
bunker,PTDZQ,0.35,36,32.5374,0.84599,32.0781,0.001422,58385,73.011,1904547
bunker,PTDZQ,0.35,37,32.5875,0.84655,32.1034,0.001410,58212,69.010,1893457
bunker,PTDZQ,0.35,38,32.6300,0.84723,32.1307,0.001417,58413,71.046,1903017
bunker,PTDZQ,0.35,39,32.7042,0.84793,32.1664,0.001352,57543,80.868,1875045
bunker,PTDZQ,0.35,40,32.7690,0.84872,32.1860,0.001371,58022,79.058,1887753
bunker,PTDZQ,0.35,41,32.8105,0.84934,32.2099,0.001314,59447,90.825,1935376
bunker,PTDZQ,0.35,42,32.8176,0.85005,32.2253,0.001292,58314,82.382,1898420
bunker,PTDZQ,0.35,43,32.8488,0.85073,32.2292,0.001234,57906,73.337,1886487
bunker,PTDZQ,0.35,44,32.9049,0.85153,32.2602,0.001212,58658,79.784,1913044
bunker,PTDZQ,0.35,45,32.9554,0.85233,32.2724,0.001295,58501,83.328,1903377
bunker,PTDZQ,0.35,46,33.0293,0.85343,32.3080,0.001230,58169,89.431,1883974
bunker,PTDZQ,0.35,47,33.0796,0.85399,32.3242,0.001129,57817,88.582,1885445
bunker,PTDZQ,0.35,48,33.1344,0.85446,32.3407,0.001098,58199,74.915,1902165
bunker,PTDZQ,0.35,49,33.1825,0.85523,32.3624,0.001114,58481,78.640,1905208
bunker,PTDZQ,0.35,50,33.2443,0.85587,32.3819,0.001061,58332,73.836,1903145
bunker,PTDZQ,0.35,51,33.2627,0.85652,32.3977,0.001035,57678,78.016,1878759
bunker,PTDZQ,0.35,52,33.3127,0.85697,32.4102,0.001082,57812,71.205,1885005
bunker,PTDZQ,0.35,53,33.3282,0.85723,32.4228,0.001028,58071,69.201,1886445
bunker,PTDZQ,0.35,54,33.3724,0.85766,32.4362,0.001028,59246,69.532,1927859
bunker,PTDZQ,0.35,55,33.3969,0.85797,32.4509,0.001018,58694,68.984,1909925
bunker,PTDZQ,0.35,56,33.4425,0.85837,32.4654,0.000956,56824,80.277,1846357
bunker,PTDZQ,0.35,57,33.4690,0.85899,32.4839,0.000912,58928,76.818,1913427
bunker,PTDZQ,0.35,58,33.5002,0.85936,32.5011,0.000953,57839,76.238,1881858
bunker,PTDZQ,0.35,59,33.5288,0.86003,32.5213,0.000887,58538,79.320,1912087
bunker,PTDZQ,0.35,60,33.5334,0.85976,32.5169,0.000890,58714,72.075,1909253
bunker,PTDZQ,0.35,61,33.5452,0.86042,32.5267,0.000937,57654,70.164,1879215
bunker,PTDZQ,0.35,62,33.5947,0.86089,32.5500,0.000907,58102,69.979,1887931
bunker,PTDZQ,0.35,63,33.6062,0.86105,32.5609,0.000866,58523,71.050,1896787
bunker,PTDZQ,0.35,64,33.6178,0.86134,32.5709,0.000848,58037,69.248,1886796
bunker,PTDZQ,0.35,65,33.6457,0.86172,32.5835,0.000829,58299,68.884,1907000
bunker,PTDZQ,0.35,66,33.6633,0.86190,32.5885,0.000851,58014,74.624,1890263
bunker,PTDZQ,0.35,67,33.6577,0.86216,32.5993,0.000775,58285,78.678,1898912
bunker,PTDZQ,0.35,68,33.6567,0.86246,32.6065,0.000763,57407,69.023,1861551
bunker,PTDZQ,0.35,69,33.6836,0.86291,32.6188,0.000795,58331,69.299,1893126
bunker,PTDZQ,0.35,70,33.6912,0.86324,32.6276,0.000771,58250,68.514,1891115
bunker,PTDZQ,0.35,71,33.7201,0.86361,32.6338,0.000751,57991,71.506,1886778
bunker,PTDZQ,0.35,72,33.7247,0.86382,32.6413,0.000709,57827,75.261,1876774
bunker,PTDZQ,0.35,73,33.7459,0.86427,32.6523,0.000733,58180,75.591,1900292
bunker,PTDZQ,0.35,74,33.7533,0.86437,32.6562,0.000705,57624,76.249,1875635
bunker,PTDZQ,0.35,75,33.7770,0.86478,32.6702,0.000715,58887,77.347,1919854
bunker,PTDZQ,0.35,76,33.8007,0.86501,32.6797,0.000743,58103,74.624,1892281
bunker,PTDZQ,0.35,77,33.8159,0.86547,32.6916,0.000726,58311,75.794,1902148
bunker,PTDZQ,0.35,78,33.8187,0.86552,32.6957,0.000672,58630,73.489,1900548
bunker,PTDZQ,0.35,79,33.8248,0.86547,32.6936,0.000702,58962,71.483,1919809
bunker,PTDZQ,0.35,80,33.8413,0.86562,32.7002,0.000629,57894,69.115,1881267
bunker,PTDZQ,0.35,81,33.8544,0.86567,32.7027,0.000682,58030,72.477,1884933
bunker,PTDZQ,0.35,82,33.8741,0.86586,32.7059,0.000685,57933,72.824,1884966
bunker,PTDZQ,0.35,83,33.9052,0.86610,32.7138,0.000650,57170,71.714,1866276
bunker,PTDZQ,0.35,84,33.9205,0.86610,32.7184,0.000654,58406,73.645,1899476
bunker,PTDZQ,0.35,85,33.9281,0.86643,32.7248,0.000626,57804,75.500,1882407
bunker,PTDZQ,0.35,86,33.9451,0.86650,32.7265,0.000623,58228,73.107,1893722
bunker,PTDZQ,0.35,87,33.9377,0.86640,32.7262,0.000619,57629,75.917,1876731
bunker,PTDZQ,0.35,88,33.9363,0.86657,32.7319,0.000582,57714,70.466,1875248
bunker,PTDZQ,0.35,89,33.9521,0.86665,32.7372,0.000659,58562,69.636,1900754
bunker,PTDZQ,0.35,90,33.9837,0.86696,32.7485,0.000606,59185,69.968,1927880
bunker,PTDZQ,0.35,91,33.9959,0.86717,32.7545,0.000598,57903,68.521,1888930
bunker,PTDZQ,0.35,92,34.0050,0.86719,32.7587,0.000623,57760,70.641,1884094
bunker,PTDZQ,0.35,93,34.0239,0.86736,32.7634,0.000576,57928,71.127,1878420
bunker,PTDZQ,0.35,94,34.0391,0.86751,32.7658,0.000583,58142,71.272,1895170
bunker,PTDZQ,0.35,95,34.0375,0.86758,32.7681,0.000588,58400,69.628,1905132
bunker,PTDZQ,0.35,96,34.0496,0.86787,32.7772,0.000529,57646,68.697,1873993
bunker,PTDZQ,0.35,97,34.0835,0.86813,32.7822,0.000570,57593,67.570,1878872
bunker,PTDZQ,0.35,98,34.1038,0.86847,32.7876,0.000587,58905,71.287,1927088
bunker,PTDZQ,0.35,99,34.1044,0.86859,32.7906,0.000552,58455,72.940,1904441
bunker,PTDZQ,0.35,100,34.1165,0.86863,32.7977,0.000557,58270,70.894,1891880
bunker,PTDZQ,0.35,101,34.1150,0.86873,32.8006,0.000524,58201,67.973,1891169
bunker,PTDZQ,0.35,102,34.1313,0.86901,32.8082,0.000537,59225,68.909,1927417
bunker,PTDZQ,0.35,103,34.1561,0.86927,32.8145,0.000533,58035,70.479,1886510
bunker,PTDZQ,0.35,104,34.1515,0.86938,32.8167,0.000539,58280,69.635,1893218
bunker,PTDZQ,0.35,105,34.1699,0.86943,32.8226,0.000533,58461,69.608,1911115
bunker,PTDZQ,0.35,106,34.1859,0.86957,32.8297,0.000493,58110,72.484,1893663
bunker,PTDZQ,0.35,107,34.1991,0.86968,32.8347,0.000504,59059,69.091,1913751
bunker,PTDZQ,0.35,108,34.2030,0.86987,32.8404,0.000512,58306,69.874,1896422
bunker,PTDZQ,0.35,109,34.2279,0.87017,32.8470,0.000519,59170,70.852,1933911
bunker,PTDZQ,0.35,110,34.2267,0.87026,32.8460,0.000457,57918,72.684,1891018
bunker,PTDZQ,0.35,111,34.2437,0.87050,32.8513,0.000476,57401,71.872,1873602
bunker,PTDZQ,0.35,112,34.2413,0.87046,32.8509,0.000469,58028,69.048,1886533
bunker,PTDZQ,0.35,113,34.2402,0.87066,32.8533,0.000473,58878,69.078,1919726
bunker,PTDZQ,0.35,114,34.2369,0.87072,32.8533,0.000465,57602,70.681,1873121
bunker,PTDZQ,0.35,115,34.2367,0.87080,32.8544,0.000470,57957,74.595,1879547
bunker,PTDZQ,0.35,116,34.2486,0.87095,32.8586,0.000477,59338,71.261,1933919
bunker,PTDZQ,0.35,117,34.2476,0.87097,32.8560,0.000430,57643,70.770,1872123
bunker,PTDZQ,0.35,118,34.2414,0.87102,32.8608,0.000423,58084,69.119,1888163
bunker,PTDZQ,0.35,119,34.2497,0.87127,32.8683,0.000451,57494,67.717,1869420
bunker,PTDZQ,0.35,120,34.2573,0.87139,32.8733,0.000481,58264,70.785,1894706
bunker,PTDZQ,0.35,121,34.2708,0.87149,32.8756,0.000457,58741,75.424,1916517
bunker,PTDZQ,0.35,122,34.2834,0.87153,32.8769,0.000462,59210,72.027,1930319
bunker,PTDZQ,0.35,123,34.3173,0.87180,32.8841,0.000446,58332,69.511,1900409
bunker,PTDZQ,0.35,124,34.3201,0.87196,32.8884,0.000437,58490,74.539,1900940
bunker,PTDZQ,0.35,125,34.3337,0.87213,32.8912,0.000447,58144,73.364,1891735
bunker,PTDZQ,0.35,126,34.3361,0.87207,32.8920,0.000428,57768,74.040,1883234
bunker,PTDZQ,0.35,127,34.3257,0.87200,32.8908,0.000435,58726,74.874,1904757
bunker,PTDZQ,0.35,128,34.3424,0.87220,32.8970,0.000436,58179,74.987,1894520
bunker,PTDZQ,0.35,129,34.3654,0.87236,32.9018,0.000444,58789,75.838,1906709
bunker,PTDZQ,0.35,130,34.3791,0.87237,32.9006,0.000440,58757,71.901,1912926
bunker,PTDZQ,0.35,131,34.3752,0.87248,32.9015,0.000419,59338,74.936,1930255
bunker,PTDZQ,0.35,132,34.3681,0.87246,32.8997,0.000404,57460,72.360,1869321
bunker,PTDZQ,0.35,133,34.3776,0.87260,32.9032,0.000412,57767,74.082,1876490
bunker,PTDZQ,0.35,134,34.3871,0.87264,32.9063,0.000409,58082,73.338,1895305
bunker,PTDZQ,0.35,135,34.3912,0.87281,32.9103,0.000388,58861,72.643,1914220
bunker,PTDZQ,0.35,136,34.3967,0.87295,32.9163,0.000394,57550,69.042,1881656
bunker,PTDZQ,0.35,137,34.4018,0.87297,32.9206,0.000407,59073,70.433,1919103
bunker,PTDZQ,0.35,138,34.4018,0.87294,32.9209,0.000415,58416,74.459,1901890
bunker,PTDZQ,0.35,139,34.4130,0.87304,32.9220,0.000417,58224,68.683,1891157
bunker,PTDZQ,0.35,140,34.4116,0.87302,32.9210,0.000373,58233,69.437,1898576
bunker,PTDZQ,0.35,141,34.4137,0.87313,32.9230,0.000380,57865,73.487,1883377
bunker,PTDZQ,0.35,142,34.4146,0.87323,32.9276,0.000375,58574,69.327,1900526
bunker,PTDZQ,0.35,143,34.4172,0.87326,32.9256,0.000395,58266,70.824,1895357
bunker,PTDZQ,0.35,144,34.4211,0.87336,32.9291,0.000400,57487,70.819,1868015
bunker,PTDZQ,0.35,145,34.4256,0.87339,32.9303,0.000367,57784,68.477,1879882
bunker,PTDZQ,0.35,146,34.4214,0.87338,32.9304,0.000374,58591,70.634,1912755
bunker,PTDZQ,0.35,147,34.4308,0.87354,32.9348,0.000339,58432,69.226,1900495
bunker,PTDZQ,0.35,148,34.4357,0.87368,32.9375,0.000352,58215,69.610,1894076
bunker,PTDZQ,0.35,149,34.4467,0.87375,32.9397,0.000364,59292,71.896,1922650
bunker,PTDZR,0.35,0,21.1836,0.56896,25.0955,0.000000,57871,100.565,1885172
bunker,PTDZR,0.35,1,23.5266,0.62921,26.1019,0.033718,58277,98.352,1903075
bunker,PTDZR,0.35,2,24.6693,0.66656,26.9283,0.021519,57957,89.532,1891305
bunker,PTDZR,0.35,3,25.8343,0.69129,27.7657,0.017146,57647,74.725,1878872
bunker,PTDZR,0.35,4,26.3504,0.71483,28.1852,0.012292,57877,71.893,1880043
bunker,PTDZR,0.35,5,27.0388,0.72994,28.6224,0.010342,57495,96.867,1870166
bunker,PTDZR,0.35,6,27.6060,0.74534,29.1105,0.008324,57438,102.995,1876172
bunker,PTDZR,0.35,7,28.0000,0.75371,29.3764,0.007893,58117,98.510,1889800
bunker,PTDZR,0.35,8,28.4753,0.76540,29.6825,0.006571,58128,86.996,1894809
bunker,PTDZR,0.35,9,28.7970,0.77312,29.8955,0.005616,58120,85.468,1895136
bunker,PTDZR,0.35,10,29.1182,0.77967,30.0725,0.005279,59710,95.798,1948785
bunker,PTDZR,0.35,11,29.4556,0.78626,30.3023,0.004583,59695,79.672,1948842
bunker,PTDZR,0.35,12,29.7029,0.79250,30.4594,0.004384,57807,74.052,1885504
bunker,PTDZR,0.35,13,29.8573,0.79536,30.5997,0.004212,57889,76.591,1883848
bunker,PTDZR,0.35,14,30.1194,0.80004,30.7088,0.003671,57910,89.247,1883576
bunker,PTDZR,0.35,15,30.3094,0.80446,30.8043,0.003302,58688,73.724,1916154
bunker,PTDZR,0.35,16,30.4639,0.80856,30.9170,0.003362,58187,73.234,1895282
bunker,PTDZR,0.35,17,30.7154,0.81363,31.0308,0.003123,58062,85.127,1895870
bunker,PTDZR,0.35,18,30.8856,0.81652,31.1495,0.002834,58885,83.670,1910987
bunker,PTDZR,0.35,19,31.0267,0.81999,31.2593,0.002575,58221,73.041,1904644
bunker,PTDZR,0.35,20,31.1813,0.82232,31.3557,0.002572,58099,81.382,1896717
bunker,PTDZR,0.35,21,31.2882,0.82516,31.4608,0.002613,57067,82.585,1861198
bunker,PTDZR,0.35,22,31.4137,0.82732,31.5291,0.002407,57465,92.439,1871053
bunker,PTDZR,0.35,23,31.5756,0.83014,31.6162,0.002279,58145,87.558,1894055
bunker,PTDZR,0.35,24,31.6427,0.83145,31.6572,0.002175,58537,78.401,1907227
bunker,PTDZR,0.35,25,31.7454,0.83306,31.7047,0.002064,58131,79.474,1888303
bunker,PTDZR,0.35,26,31.8501,0.83462,31.7586,0.001961,57608,75.288,1878916
bunker,PTDZR,0.35,27,31.9033,0.83637,31.8086,0.001803,59402,82.191,1942694
bunker,PTDZR,0.35,28,31.9548,0.83827,31.8687,0.001851,58731,88.071,1909009
bunker,PTDZR,0.35,29,32.0526,0.83955,31.9169,0.001873,58813,89.109,1915245
bunker,PTDZR,0.35,30,32.1528,0.84058,31.9418,0.001739,57416,79.632,1864070
bunker,PTDZR,0.35,31,32.2102,0.84178,31.9846,0.001707,57845,76.823,1878877
bunker,PTDZR,0.35,32,32.3247,0.84286,32.0212,0.001631,58338,84.034,1897604
bunker,PTDZR,0.35,33,32.3781,0.84375,32.0497,0.001562,58132,81.566,1884794
bunker,PTDZR,0.35,34,32.4088,0.84469,32.0820,0.001634,57836,71.457,1881244
bunker,PTDZR,0.35,35,32.4349,0.84543,32.0925,0.001474,58514,76.163,1899047
bunker,PTDZR,0.35,36,32.4792,0.84655,32.1253,0.001423,58401,76.069,1905962
bunker,PTDZR,0.35,37,32.5370,0.84722,32.1531,0.001407,58217,72.307,1892807
bunker,PTDZR,0.35,38,32.5760,0.84782,32.1768,0.001401,58397,71.456,1902278
bunker,PTDZR,0.35,39,32.6525,0.84846,32.2116,0.001356,57567,72.088,1875688
bunker,PTDZR,0.35,40,32.7125,0.84915,32.2279,0.001368,58030,71.769,1888115
bunker,PTDZR,0.35,41,32.7538,0.84969,32.2456,0.001315,59467,83.509,1936676
bunker,PTDZR,0.35,42,32.7581,0.85036,32.2609,0.001284,58291,71.671,1895642
bunker,PTDZR,0.35,43,32.7923,0.85105,32.2619,0.001236,57858,76.389,1883811
bunker,PTDZR,0.35,44,32.8397,0.85168,32.2876,0.001216,58624,89.935,1912245
bunker,PTDZR,0.35,45,32.8905,0.85241,32.3000,0.001292,58454,89.555,1902511
bunker,PTDZR,0.35,46,32.9657,0.85341,32.3304,0.001245,58180,76.482,1884501
bunker,PTDZR,0.35,47,33.0233,0.85401,32.3497,0.001133,57772,82.489,1882637
bunker,PTDZR,0.35,48,33.0773,0.85440,32.3629,0.001104,58250,73.267,1904052
bunker,PTDZR,0.35,49,33.1251,0.85513,32.3818,0.001115,58530,85.214,1904812
bunker,PTDZR,0.35,50,33.1859,0.85568,32.3973,0.001068,58354,83.986,1902804
bunker,PTDZR,0.35,51,33.2105,0.85638,32.4140,0.001042,57748,79.292,1881167
bunker,PTDZR,0.35,52,33.2625,0.85687,32.4238,0.001085,57812,76.169,1884932
bunker,PTDZR,0.35,53,33.2718,0.85703,32.4364,0.001015,58136,78.575,1890365
bunker,PTDZR,0.35,54,33.3231,0.85761,32.4528,0.001020,59243,82.527,1927204
bunker,PTDZR,0.35,55,33.3550,0.85803,32.4717,0.001006,58716,92.097,1910667
bunker,PTDZR,0.35,56,33.4029,0.85844,32.4822,0.000961,56807,87.861,1845030
bunker,PTDZR,0.35,57,33.4305,0.85904,32.4995,0.000908,58899,79.352,1913706
bunker,PTDZR,0.35,58,33.4657,0.85943,32.5172,0.000953,57795,79.989,1881313
bunker,PTDZR,0.35,59,33.4868,0.85997,32.5357,0.000878,58564,77.121,1912617
bunker,PTDZR,0.35,60,33.4944,0.85985,32.5333,0.000894,58662,72.273,1908281
bunker,PTDZR,0.35,61,33.5113,0.86046,32.5428,0.000934,57674,78.993,1880243
bunker,PTDZR,0.35,62,33.5596,0.86101,32.5660,0.000920,58087,79.838,1887381
bunker,PTDZR,0.35,63,33.5672,0.86106,32.5736,0.000863,58544,80.307,1897210
bunker,PTDZR,0.35,64,33.5795,0.86143,32.5858,0.000852,58033,82.049,1885492
bunker,PTDZR,0.35,65,33.6126,0.86187,32.5973,0.000844,58246,89.352,1905887
bunker,PTDZR,0.35,66,33.6239,0.86194,32.5999,0.000846,58004,105.040,1890464
bunker,PTDZR,0.35,67,33.6259,0.86235,32.6166,0.000783,58241,101.152,1898068
bunker,PTDZR,0.35,68,33.6248,0.86254,32.6215,0.000759,57409,88.909,1862194
bunker,PTDZR,0.35,69,33.6517,0.86293,32.6324,0.000791,58380,78.674,1894842
bunker,PTDZR,0.35,70,33.6611,0.86330,32.6423,0.000764,58210,81.580,1889916
bunker,PTDZR,0.35,71,33.6891,0.86369,32.6505,0.000743,58042,78.285,1889570
bunker,PTDZR,0.35,72,33.6944,0.86392,32.6577,0.000712,57852,88.904,1877030
bunker,PTDZR,0.35,73,33.7115,0.86435,32.6651,0.000728,58217,85.314,1901843
bunker,PTDZR,0.35,74,33.7164,0.86428,32.6666,0.000702,57594,100.352,1875830
bunker,PTDZR,0.35,75,33.7375,0.86471,32.6780,0.000711,58862,95.384,1919410
bunker,PTDZR,0.35,76,33.7566,0.86499,32.6899,0.000737,58122,101.134,1892520
bunker,PTDZR,0.35,77,33.7723,0.86542,32.7021,0.000741,58228,91.110,1899102
bunker,PTDZR,0.35,78,33.7801,0.86554,32.7076,0.000676,58656,91.488,1904870
bunker,PTDZR,0.35,79,33.7881,0.86545,32.7030,0.000703,58926,93.456,1919579
bunker,PTDZR,0.35,80,33.8036,0.86562,32.7089,0.000631,57863,98.635,1879410
bunker,PTDZR,0.35,81,33.8171,0.86566,32.7131,0.000684,58002,74.222,1884211
bunker,PTDZR,0.35,82,33.8428,0.86589,32.7158,0.000694,57980,81.443,1886491
bunker,PTDZR,0.35,83,33.8724,0.86619,32.7245,0.000645,57134,82.266,1866631
bunker,PTDZR,0.35,84,33.8879,0.86622,32.7297,0.000658,58454,79.738,1900387
bunker,PTDZR,0.35,85,33.8974,0.86658,32.7356,0.000628,57810,83.135,1881307
bunker,PTDZR,0.35,86,33.9152,0.86664,32.7372,0.000626,58251,85.584,1894773
bunker,PTDZR,0.35,87,33.9126,0.86665,32.7411,0.000614,57668,88.964,1877634
bunker,PTDZR,0.35,88,33.9061,0.86675,32.7435,0.000586,57726,76.011,1875724
bunker,PTDZR,0.35,89,33.9234,0.86690,32.7513,0.000664,58570,74.424,1901028
bunker,PTDZR,0.35,90,33.9551,0.86719,32.7629,0.000606,59215,80.012,1928644
bunker,PTDZR,0.35,91,33.9671,0.86741,32.7681,0.000603,57911,81.441,1889124
bunker,PTDZR,0.35,92,33.9778,0.86742,32.7695,0.000625,57752,85.473,1883958
bunker,PTDZR,0.35,93,33.9957,0.86758,32.7739,0.000577,57909,87.269,1877620
bunker,PTDZR,0.35,94,34.0127,0.86774,32.7756,0.000587,58201,78.157,1896571
bunker,PTDZR,0.35,95,34.0088,0.86776,32.7768,0.000588,58458,76.077,1906660
bunker,PTDZR,0.35,96,34.0184,0.86808,32.7859,0.000526,57626,86.738,1874066
bunker,PTDZR,0.35,97,34.0501,0.86834,32.7914,0.000564,57621,90.277,1880901
bunker,PTDZR,0.35,98,34.0740,0.86869,32.7967,0.000587,58891,99.820,1926151
bunker,PTDZR,0.35,99,34.0717,0.86875,32.7975,0.000550,58463,86.716,1904076
bunker,PTDZR,0.35,100,34.0857,0.86885,32.8062,0.000555,58293,78.273,1893609
bunker,PTDZR,0.35,101,34.0844,0.86890,32.8079,0.000526,58208,85.208,1890661
bunker,PTDZR,0.35,102,34.1017,0.86923,32.8164,0.000541,59232,76.924,1930279
bunker,PTDZR,0.35,103,34.1284,0.86948,32.8229,0.000539,57993,77.760,1884967
bunker,PTDZR,0.35,104,34.1257,0.86964,32.8265,0.000538,58267,79.642,1894815
bunker,PTDZR,0.35,105,34.1444,0.86963,32.8299,0.000534,58459,80.037,1909674
bunker,PTDZR,0.35,106,34.1581,0.86975,32.8364,0.000493,58113,82.371,1893940
bunker,PTDZR,0.35,107,34.1678,0.86988,32.8407,0.000500,59157,82.988,1918107
bunker,PTDZR,0.35,108,34.1695,0.87004,32.8446,0.000513,58323,81.874,1895995
bunker,PTDZR,0.35,109,34.1954,0.87025,32.8500,0.000520,59166,87.384,1934449
bunker,PTDZR,0.35,110,34.1960,0.87032,32.8484,0.000460,57888,81.922,1889427
bunker,PTDZR,0.35,111,34.2129,0.87060,32.8570,0.000471,57410,78.627,1872733
bunker,PTDZR,0.35,112,34.2099,0.87052,32.8541,0.000469,57973,85.556,1883918
bunker,PTDZR,0.35,113,34.2123,0.87071,32.8563,0.000479,58862,86.192,1919036
bunker,PTDZR,0.35,114,34.2118,0.87079,32.8577,0.000465,57645,81.810,1874935
bunker,PTDZR,0.35,115,34.2120,0.87096,32.8611,0.000471,57980,78.173,1880915
bunker,PTDZR,0.35,116,34.2239,0.87117,32.8662,0.000473,59371,84.839,1933958
bunker,PTDZR,0.35,117,34.2210,0.87123,32.8655,0.000433,57684,72.800,1874356
bunker,PTDZR,0.35,118,34.2151,0.87134,32.8710,0.000420,58093,80.623,1888760
bunker,PTDZR,0.35,119,34.2246,0.87150,32.8759,0.000451,57492,80.627,1868383
bunker,PTDZR,0.35,120,34.2343,0.87161,32.8805,0.000477,58279,85.434,1894659
bunker,PTDZR,0.35,121,34.2459,0.87171,32.8832,0.000457,58710,72.482,1916624
bunker,PTDZR,0.35,122,34.2570,0.87183,32.8866,0.000456,59210,82.604,1929735
bunker,PTDZR,0.35,123,34.2935,0.87200,32.8919,0.000450,58340,84.380,1901789
